reco_id_curr,target
f9afbdd6357712d9313983166a5f0e18,0
820746e05ca28b16391b251c3413c9f3,0
387b2001a6cf2a46ad50c8d482ae283b,0
9df6c4416961ecc318591e51c4768850,1
1464d70b6fd80510520a0b9a96e673f8,0
2f7c65a7e889a635adb7ad798b1e8d2f,0
e2bea615634b875ec5734b72b1812523,0
a83c9914e88843ddd06859313adbf903,0
d280a227a8ef77d87a5d18037c52776a,0
772a4534b894aa113e43ab9449bfe50c,0
0a523a7e2c8fd29e463623dd9af78d49,0
ebcecfce1686a4d4b65f4aa7c3318fb1,0
ee56a74243bd80f3b5797841f498bf3d,0
8d556c9574c25e740a657d1b696993d7,0
911e1b612e94bcbc265633702843853f,0
2d8bcabd7f140a41fbff0dc064c2578d,0
d30a140717739709dd5a68809b77f063,0
518697325b9e21409f077827a2db663e,0
a519af239b0e25b8a2cc561aa7e4ce8c,0
d6317f48e0dd158c043ae907623774d3,0
25f4f248aaa5ff8b2b603b9eb54319d3,0
175b45547b0a3f352561b1ca4a44f307,1
c67d0d8b756238253e28511a5b11f070,0
eff75123f3880c53247dddb5177793b1,1
2ed67ae59bb1fc81da3b05f78960c0c5,1
25cb7027783ae6043b7538f7924c577c,1
e729800477da45ef39451d892073e846,0
cf530b39580da5e07e995e293656084f,0
5a27cc6c88cc1f6256456e46bf9e1362,0
9cc0577a6b0e73dec88efacceb22713a,0
e3cfacfec041fbba1db21c324d15497f,0
45eabd95f93d2df2f5b6ee878ba88efe,0
785e14f1248070d26a1c15c1c727a798,0
d0ed49e9ce18985be90ccb11748378e1,0
388574ca912c263ff255f221e91d9c3e,0
452dc2e2d5d1799556b16898f89554f5,0
5d413be758c75c05a49e13ae721faac9,0
4f1d81e50761796ba800f96b0e99d7a1,0
36eb653347e3a2f27b6164bfa03ca33d,0
c22e7e2be4e79d52a1bd613944957284,0
13898de81f9e6db3bc576a4e6c75d6bd,0
ed4dda549366dc3aed04e9f50889b6c2,0
290209c70a181a866b5341854edd7bef,0
94b4b212ca556e726bef774a6796c53d,0
f8c9e9e8c96f7d68e5c9261ff1bea738,0
f1cb07196bc5e3b26245ae46b20dd17f,0
cfe3e18bdf6e01d86dd9be58e4acd5f1,0
b5efe1329f4a23c6aff600c626cd0f16,0
d0da7b0b35482913c3efa8d2a0abc8bd,0
2e5a69e7502b2fe762fc095b4868ebc2,0
302f033fae801cd06fec37a68cc5d34f,0
3fd3c8c8f3710d0bb4cce0ffac2c826c,1
7fd09e39831588c514a04f8525600bd6,0
f52cb0325088a89af9c48d4e89dd2ce2,0
fd25658a16641b9e9b161c73d2cb2aa6,0
174d2d38443466f4eda80e6d1340c6e1,0
ae864a600f72207b9c961235427ddad6,0
271cc1406d8cb72e7b5e38f7cc3cd34e,0
0319a6a0add9490c53d8e81b57303065,0
af3609f48d055f95e476a652dcee7922,0
03b2745337e2bf3d640288df4fcde842,0
b17fba63d8561c3012686ea083c74ae5,0
3fa6e1540a9e5b94313c5907267a7331,0
2e40ff1a64d413205dbde3aea3b761a9,0
b42271cd3dcf1eeeb50fbfaa25872d65,0
3d422e2390ad51bae1da7184d6c74957,0
720430194ead272dfa51ad61f238a76f,0
77846e9e549a1028f09cd7668548f96a,0
02923c35a4ef2bb106ee812e07d8ece2,0
2d3e4645899864ee72ea968175584748,0
2eb9c55dab610e29083e7940e7b96f80,0
32b949fde94786ca5a5b57a097ef16a9,0
fbe0f24183f69564fac4259fc8e11bd2,0
0496946e7208884b3cfebeca7868a50d,0
eb2c8cbea40638efa30d4ed0998dccc4,1
8f0bf28658dc7731ec237b45891930df,0
e0a91a543603e51c3e018c3eb48df9c3,0
49d7674e93934c58312cebde076153f3,1
c00ddad3898b16f69d89bf21501fbe5e,0
15284c87358244657eba9a6bf373c342,0
f0107f499e477e2990fda0c1b4ab9778,0
7a7677c7faf177671d41c89063e07600,0
a310f1d3664bb5c9f5b281aae120c11e,0
3b0b7b69a7551b4c786c96f9fa207b2e,0
91210b3f626a7414c3ae1ffbbeac74d8,0
fca37e8417e7c695c6ff59abeb6b136c,0
10e56f844afc96c128451e75fa84089a,0
26dfbf66110d42ae705ce7757d2856ea,0
a55223cf9ea4b556fcdc536f699c3bd7,0
c35417290277d4b0d3ba6700e6a07232,0
cb11aa2e159d1760a10358f9589b8e12,0
af18b59337fa57463c76e78681e10066,0
f84b0b255254f1703940c4a06cf3bd49,0
d173f6e7f496e7513a101f86d12911e4,0
26ebb4505e0033f53aa96c7721049b7b,0
b88a1f1a74869fef29ba78f395ad5a34,1
52d50fe60ec8caac5c4f21bd7693a711,0
cd5bd25d5b20df3887a74a32f0c5d148,0
f6d40bcfe39f189cdeadb0e08ec3190d,0
0e0487a325c21a4dfd9b1bec8c16a61f,0
633d2751ba70e83bce4ae57b654f8d70,0
c113bb2143fded5a069732ced1e31742,0
b88f27b56fd9254dbd05c1303d125d12,0
07e30c0810017f6d2799b6afe4256450,0
53bb63c78ad1b06c9bd7836473b797b7,0
25e4ccb3062eff693ea9d389fadda638,0
2bf7baf67534d6a5fc98f3dfddf3b443,0
5d741e6f79ff47614e549ff7dc63f8c2,0
a45110e9bee9a5642225070e3fe6ad45,0
566616c4b3b3f350aeed409a877ba3b8,0
a3e2e5915c271a48701d0731f4da5427,0
b4a0abc8aa1f557f5e873409b681a9c2,0
cdb5f6360034769ca122914163537b1f,0
7a89ffede91556519d87a61e08124dfa,0
d706e1003cc0e173df8e46a9f89c07ca,0
7155b06e121b6ecd82d7c3823776f75c,0
4019b0d1ff00f2ba4a1d562f92af1864,0
81980ce6564250dff6e23191d3f8040c,0
a500cce3f281439f5f29e198f879e7a2,0
2080caf18dcc46bac9100e40c0619f67,0
37fa8512ecaa441db58fc3fa20791a87,0
7b4ae44230b1d46b7d5141026e5443f6,0
c249c632b36f8651a8a1420526e9b741,0
aab1fdf04ab42bea794acd8b6074a7a6,0
8420b7ee1cc260263ba504ba5d3dabc8,0
1b9903afafa42eea72a7c83f91a4fbae,0
2c38717fa5512692cbc657efa155252a,0
90d9e67d0ac8bd21ab4fef68e964259b,0
7482faca0abc48d05faec82b957da6e1,0
c05fb292f9bae93f0ac6540f5a4b5efc,0
aa33efd8b0a20d86b8a6786d425ce9e0,0
8039afa70765452dbca8b98a84a37d80,0
49ce42a1f5b80373c721bb6d963544e8,0
8db59e6ef24c57b4eaae2547fa142b06,0
c3cb5d57d6cbe08fa37efc510b16b336,0
1b92405b346d9a5f27c86b8098b4d778,0
db2c90fc2333f6118e95e50d054c5a1c,0
4f6369989c5bc1cf98dde028477f2f2e,0
8cb140f07c2f31392b1c2b0c123a3cfe,0
0e72bdbe89ec52afaf25aabe2ee4b095,0
affd51c33e7dee22c5beeb83df72705f,0
3649fa6cff0c4a8c65dcf766b603e90e,0
ebb6f211765559deb0b855d68b43d389,0
dca8dc929856a2897544bcddb7beb7a7,0
b2c4c97c162b887b9262a3f046042f5c,1
5484f3b7cc749c5a15d3ee7c21f91ad4,0
eac5e2be0c2db91d245bcab84bd3e867,0
80a91b470eab057824435142f34e4a09,0
90ae4e4cd6c0fbe31603b85a75277bd9,0
b0beef9a0a0f04dcc2f78f38e0efc68e,0
11b47b329753182420d53917e27cf260,0
d3f4c37ea99e19df62bc684696fe2868,0
76c9076901c5eaac85dfe53d90e390a6,1
af1a6417c97148f35b1c12db5535ddd0,0
a6b734f2ab01265192ff46e5d8a88e85,0
bf638085d2eb67f333accc277d2b8ad3,0
a8d3d38c4f0601762220e07c9d814ace,0
3b77904adeed8661014fc7e44e1bf32a,0
438c6d4bdef3e56a1e9a8fcba3cf4b70,0
35190d087557abb7da2fd6ec1789279d,0
1cd8fe5ca6338c6221564f3a21c5c319,0
4b3355d98cb2757c70d8b43a22568df2,0
0bc19b052af0012b6f69ae4021f93ca6,0
604b79027f2814f9853109bb456e850c,0
2c81641262bb2a4360758a2b5eb0be44,0
c30e3a0bea79bdf3cc1518e95e466e95,1
340289957035aff679ca75f53bbc602c,0
08fb2e97dce23fb3cc6faa75bc34a08a,1
3b67fdc29de4e8275bde4aa58a576fc8,0
14fd6bf9ba71e6aea2eea56b21388d4e,0
ad5667c654237e0dc2b4b755866ba950,0
befc15c56abe3c2ff1b669bcef94721a,0
6c5a86ec9d4080c569d7ded25fd482b8,0
e419e52428df59725e993bf8ed5ec3a3,0
133cedcc23a98604a156c4d8bb8c117d,0
16358f7ce8d043bd8339941f5ac50c8b,1
9da815a9154539774daf87f42a9eb061,0
53bf84ec140e31f893ec0ee50c65a1a7,0
ed27b2b7d7cd1de543a30f5e4ed5324a,0
d1b22459121dcce775304dda0691688f,0
f71ef627a14c206b76bef65a94f3d2de,0
f4fbd706623bbe7dbcc2838408d1a809,0
ca57d2e9d922ec5979da4723a4e2976f,0
90081faeadd822650c5d026be0919879,0
db1dfcacfe21d4a0d1c64a0f4dea013c,0
e60b8cda7abcc5c946f53cea1b6ff94b,0
2fc07e5d21d4e72bd454c14da328816a,0
30a4f1f8fe972af4c4d6f9798cf9c33b,0
15748df110ae9a11f71b6be3bcbe683c,0
8792683c6e211c6145cec77274b25c4c,0
3c9fe75c8c70439afc8211d9aa71926e,0
25d9ebbc6ab7e71870e57594a90b616b,0
4a4a7334b8b2e9ead6e0bc5214cf1843,1
2222e99b62bd5d2f35b486ab580b4674,0
d6c902cbc16c549e510e0aa6337d337f,0
c3a5c385c510bbe1453db8438292a9b8,0
2f5d0e601d474939fd5a533cb98b7365,0
2edce66261a0a262801176f11964b6a8,0
db09ef585c48cd9e350e7adfcde071a1,0
f38209eecece2854d81fde234f7a48fa,0
bc64bce5f1c6f7b765be8ad02fb5b208,0
5159097f9566577e03ff6c36cd834215,0
33d64d49a202a62a0bd6e83343689403,0
c8d8c3b83a01d756b1c89d4bf72cecd9,0
341f856ddc1caea8890f4c91611f8ff4,1
4164e1cd9fddad36d109e599c297238c,0
583a0f124e70d31923a131388d3c143f,0
fc621b9524a985a92fffa0bba1ed658f,0
209d439cb668c11fc8657c4d90dee1d2,0
5248765360736ae8441f99d06c168ea8,0
8fb70905797784bc76848c6c9e63bc5b,0
b3a4250fbe717458762fb5ec45e46340,0
a5005e827127689fcbf5f78f73108b53,0
50a1add81983d8e8ddd2b41f167bea82,1
44bb3d4f7bbb312d27b44e207df0e22c,0
4c6eb4102689fa22548e5b7732548461,1
cf3ff3cab93439d0f9da870b5432ae64,0
ea5a090836734162dabd3afa512eb7a4,0
e9bbb37a13c6089057e35ec4f32ccb54,0
d843c108d5d56d7508028d51da3e96ea,0
dd76bbc0524ae5311d7545f32b7fb92e,0
8cfac21e4ca6dc7fdac27ce138ac91b5,0
23b74f4a5bab02cee832486aa1b4dfad,0
28b0e444b77b787b961aeb0436573ca4,0
da634dafdeda7658f0b8ad182e1baed6,0
d1670ebd1f81a9c1c54b51cbf7438d0b,0
e7f6d0c56747be44dd7d12440a41b1f6,0
c4226d501239ff1f02bea61da3b24286,0
3cef8424affbc9235ec49ee3f148670f,0
a73f604b8e24798c640040efc8b7c0f5,0
62a6c331089f5d272c2e74bb6b65964b,1
93ea79057eb31c13632c70bddfc34908,0
3258bb70c96330b7eaadc3458bc8f00d,0
79a48a7d865001b7bf097731b447e26e,0
3009a8f76cff79108c722126383b89f5,0
a97c389abbc1af319bf1fc61656bd536,0
fe03493b6dc397710dd2bc76bceab8ec,0
b9d80850f9cac8b3ca7adbcc9a1b64d4,0
c53064ad3218621f73c1203a0e6b292c,0
0b4d5a2b2517d67caee7f906a0b0602c,0
5fb1a7e8faa925077c6621e444732ddc,0
eb49914b9cfa444f2b0a01d9832048ce,0
6afc16c4239a39f6b010f153e82c9f5d,0
276004f2c93dfa42b9c55302e206386f,0
5ddca40a59ebecf0e12984fa626a9c84,0
89d039dc34c243c4ae109322a2286e63,1
00772cd52e24f0f3fa2dff2a5c5fbb60,0
54a633deea52ddb39108380e02fa46b0,0
8c7a1e931e862f8cb0f87775cc407c55,0
4a24ace2b2afb49dec5e5ee2ea7ee025,0
9f4ab85f1a8c28e66c60de15901618e0,0
fd06cd296b4bf634d85e26884565aa6c,0
80da87a7b337a082e122449021c4164a,0
6717c43d2ea89bfcc405de8b1166be92,0
d7f1120461856e055b75f893aeb2cc22,0
3c7e0dab9168b62642c4c8126e406746,0
66794892f2be54177b524b63e86d8192,0
7d802c2bf8a932c9cee1933b81e5f975,0
cf74ece8678b988818ed520d3c2fdb70,0
ed7bc3480cf2967e0081f874f1adef70,0
597cb06f5f67543e529dd14b1abdfc38,0
2c76fd8867885f6510d9d76404188afe,0
86115bcae245769253bafc9e67f16a9a,0
02e692613d5c7fe618188d7f1dc1f56b,0
a2bb0658b3dd3607f525c11d70f24714,0
50e6b54764cd9a98c99237514a70ac04,0
899aa9dfd6a8c31255c1b74109423c32,0
b9418f502b842dfa1b1ec385cf058a21,0
f30777de5c1d884f5dbb11158c20eef9,0
6bfa70dbfc433216ee6a456613513647,0
9872c9681f4fef1e765ddf8b39b5d4f3,0
e86e0ce311af844efa9c4076d3034ffd,0
eceb0ae035a823503014555985a31034,0
5deb2a59b62d001ccafb676b65dab934,1
611762cb104d017972fa5b8044c630d8,0
664b028b87af11afe881c92e18f13457,0
abf16f3f64191003faf063ed96371528,0
68188a500ffdd207a81e67220488f17f,0
35dc7d3f4abe2ea768cb810b80d3efe4,0
fbcd4d246a4030a176e97a6af9e25f76,0
782c6cd2e2102f9bac0cd65ea78010e8,0
f361445a4c013c2701c12b610b4b75d4,0
bb06f7371b62a589f8eed9f7f857617c,0
db56e45e22ace3ccef9d264e75c46ff6,1
55764ffcaaf82f94854e334ad269ecac,0
9e750f2498ba30e2b788c42262831052,0
b489cad16f1bdd35514558cb2a3f5e02,0
5714f067dd7573d735db4b69e3421d63,0
e463bb7347a56fef816d26a9e90100c1,0
9ca2f419abc89154921e436a1066178a,0
150de9feebe7ced94d6dde42fa77eb05,0
b77d4775f43042430e3f648be46490e9,0
c980d1fe74a6a88b505d7a85b7a94ba1,0
9e3f78613ec54f67e6e911aff6ab2804,0
b05a96ec38be7e68e21dc58631759f26,0
e41504730fd53a4f70e993da693ef275,0
a248cf5649981192a07b94bbb2552b0d,0
afdd346713dcdee2fa24c4b33c3f5d26,0
35b9394023a17609a4d5afd8519593d4,0
2c2feb802041f185c306a8773b2cf95a,0
0ac0100d25fe082befb957ef23cd296d,0
841846c747de656f7950f3df5ce17469,0
f014714327e5e942cd8cab723dc6e490,0
92ecb39ee30c4495ee432a685d827c2b,0
5855dcb776291fde6ff99b05404e4b34,0
721128cc355587510a7c0f45584aeba5,0
4d3d353f1fe1b5c491babe96f0c59c14,0
4ad4550cf4e26e0a0aa7d82604b64caf,0
bf7667b035093212fd58f5fdd0975069,0
595612f24e9b4918b4b902902d3bec73,1
9d8f103e98545ee0e66801f0699110bf,0
128b42b15f1cd553d3dce79b369f1f80,0
367dd82d02ec7275becc7af3e754fb69,0
949b3e1813cc16cfbd3c5b12b0d75d59,0
2c58d4724efe17135a063eb38bbb2ab1,0
27b60c9b86a43ee14033dc340112ff07,0
bd918189e718c8215e30c11c40e6c6e0,0
3c99d636077beea7c34793e8d30e3bf0,0
f9a01456e12fd48d249c08dc4727479d,1
2899618770bb593c65f207fbe992fcda,0
70adef1bf524939f7d9249be64990348,0
17e016778ed2396723c792f96841a247,0
f876f0ca202c052809cc43f43884eeb7,0
63ee1bb693c3b99896fa24ece48fb686,0
d07e66583d79bf7a955455f9bb99def4,0
cb70c063aebab984911d9c48a72bab2b,0
bf083768258b7cea52bd38b6ce16b4d3,1
d2bd66ad837c88350960fc7b7554bee5,0
453992bb72cb49725ae3fd974398f0bd,0
2bde1907e39200a27f3dbd398fa70b02,0
5fd62c910449824ce4a1c74119181c91,0
0de800f810a1429e3a96a47a4a9e979f,1
c12beb0ab0e333a9a512589d411d17f3,1
80c21c7be880c3374cd06e5f9780696d,0
773eff1f3f179701107be14ba4ebd1a6,0
c59fa7c3622e3f7c23f5adaf0e27d3c7,0
87276b3dcd6ce4673c7ea874a29cb55e,0
c79c0f3c8ead04fc1db3d7b6b6662aba,0
d3107f3809afc9f19d257e9197d29f60,0
16eeeea85de3a268150afda9d9b9c0cb,0
880bb3fb093626a671f85925f9356296,0
3c10b3ad8f1ed39cca3212b7dca0b6ec,0
955a7de3c3a1d2213204e3dc5cb64e97,0
c21f43045bd633727946b82c11ff9375,0
17d8f37802a232b030f1c569b65de59a,0
a85ba0b7a78a784fbbcf01ded2b78d22,0
16e5878e2ea625c6731e394a5179332d,0
aa6d9321e1f233f58efa8dd089d70d57,0
f94bb431884cd21b8e4b26d401ba3d90,1
1813d56a1cf27249838dca2eef2aaef4,0
28ffa6d356d6a672610d5d70beec0080,0
232b9b19c1c3107656aa17b30da00766,1
50e5fbd15c9f1aceebea3b13b92b2a07,0
31658d474b08d3d1ad5a253bd3c4c1ce,0
37ca24e10ca3a6835fd4b232402957e6,0
c780abb29c7cc12ed143db7e9dec21e9,0
1651c5b70596a6834450334d73f57466,0
be39ed077bd65a95f3b456e0a05a9d95,0
9318fad26ed8ddedb9ee9a3cc98612bf,0
31ba8511621ced82760e23324725f8b1,0
d682d5fb1c2fb9c5776b4d483986ac6c,0
6c4d9a3ada57ac6d1c29aade8158fa65,0
